"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 8 04-8-22 20 29 41 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 8,,,
Date: 4/8/2022 8:21:13 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.012353516,-5.270002842,7.400000095,0.002819093
-0.012402344,-5.369578362,7.420000076,0.002818916
-0.012402344,-5.472093582,7.440000057,0.002827905
-0.012451172,-5.373755455,7.460000038,0.002834493
-0.0125,-5.340410233,7.480000019,0.002834297
-0.0125,-5.331646442,7.5,0.002845815
-0.012548828,-5.408224106,7.519999981,0.002860645
-0.012597657,-5.529301167,7.539999962,0.002870133
-0.012646485,-5.362839222,7.559999943,0.002874712
-0.012646485,-5.354070187,7.579999924,0.002877984
-0.012695313,-5.433764458,7.599999905,0.002895533
-0.012744141,-5.52216959,7.619999886,0.002905326
-0.012744141,-5.549300671,7.639999866,0.002897338
-0.012792969,-5.510530472,7.659999847,0.002920998
-0.012841797,-5.430716991,7.679999828,0.002925823
-0.012890625,-5.543382645,7.699999809,0.002936963
-0.012890625,-5.533906937,7.71999979,0.002936674
-0.012939453,-5.541193962,7.739999771,0.002953473
-0.012988281,-5.583239079,7.760000229,0.002961237
-0.012988281,-5.523715019,7.78000021,0.002958475
-0.013037109,-5.454262257,7.800000191,0.002969482
-0.013085937,-5.593709469,7.820000172,0.002990791
-0.013134766,-5.61856699,7.840000153,0.002981963
-0.013134766,-5.608252525,7.860000134,0.002994283
-0.013183594,-5.574818611,7.880000114,0.00300771
-0.013232422,-5.511657238,7.900000095,0.003011314
-0.013232422,-5.64684391,7.920000076,0.003019757
-0.01328125,-5.685515881,7.940000057,0.003032242
-0.013330078,-5.725018024,7.960000038,0.003036366
-0.013330078,-5.651452541,7.980000019,0.003028954
-0.013378906,-5.564880848,8,0.003046831
-0.013427734,-5.725390911,8.020000458,0.003066791
-0.013427734,-5.827870369,8.039999962,0.003053982
-0.013476562,-5.832604408,8.06000042,0.003062735
-0.01352539,-5.755884647,8.079999924,0.003077881
-0.013574218,-5.756533146,8.100000381,0.003085031
-0.013574218,-5.75645113,8.119999886,0.003086944
-0.013623046,-5.816338062,8.140000343,0.003105082
-0.013671875,-5.85144186,8.159999847,0.003108491
-0.013671875,-5.810740948,8.180000305,0.00311182
-0.013720703,-5.707505226,8.199999809,0.003132114
-0.013769532,-5.795370579,8.220000267,0.003131411
-0.013769532,-5.837491512,8.239999771,0.003151619
-0.01381836,-5.915073395,8.260000229,0.003153814
-0.013867188,-5.809240341,8.279999733,0.003158092
-0.013867188,-5.744727612,8.300000191,0.003154862
-0.013916016,-5.842607498,8.319999695,0.003168318
-0.013964844,-5.977102757,8.340000153,0.003187055
-0.013964844,-5.930058002,8.359999657,0.003189194
-0.014013672,-5.883193016,8.380000114,0.003196116
-0.0140625,-5.820325851,8.399999619,0.003207379
-0.0140625,-5.896044731,8.420000076,0.00320792
-0.014111328,-6.020667076,8.43999958,0.003235602
-0.014160156,-6.007305145,8.460000038,0.003227612
-0.014160156,-5.825726986,8.479999542,0.003227163
-0.014208985,-5.836307526,8.5,0.003251124
-0.014257813,-5.944068909,8.520000458,0.003263842
-0.014257813,-6.010296822,8.539999962,0.00326767
-0.014306641,-6.009881496,8.56000042,0.00327184
-0.014355469,-5.989861012,8.579999924,0.00327832
-0.014404297,-5.928391933,8.600000381,0.003286437
-0.014404297,-5.992163658,8.619999886,0.003296937
-0.014453125,-6.153792381,8.640000343,0.003303778
-0.014501953,-6.093608856,8.659999847,0.003316681
-0.014501953,-6.049768925,8.680000305,0.003311446
-0.014550781,-6.037841797,8.699999809,0.00332485
-0.014599609,-5.994039536,8.720000267,0.003351396
-0.014599609,-6.127351761,8.739999771,0.003360095
-0.014648437,-6.221011162,8.760000229,0.003360958
-0.014697265,-6.155907631,8.779999733,0.003358867
-0.014697265,-6.089414597,8.800000191,0.003368742
-0.014746094,-6.137992859,8.819999695,0.003386063
-0.014794922,-6.222661018,8.840000153,0.003394192
-0.01484375,-6.223241806,8.859999657,0.003390741
-0.01484375,-6.179319859,8.880000114,0.003403361
-0.014892578,-6.158277988,8.899999619,0.003412653
-0.014941406,-6.19862175,8.920000076,0.003427231
-0.014941406,-6.296990871,8.93999958,0.003423561
-0.014990234,-6.277738094,8.960000038,0.00343402
-0.015039062,-6.235131741,8.979999542,0.003456722
-0.015039062,-6.166129589,9,0.003453376
-0.01508789,-6.246103764,9.020000458,0.003456732
-0.015136719,-6.275818348,9.039999962,0.003472791
-0.015136719,-6.325721264,9.06000042,0.003473593
-0.015185547,-6.300480366,9.079999924,0.003490876
-0.015234375,-6.174644947,9.100000381,0.003491506
-0.015234375,-6.315413952,9.119999886,0.003488571
-0.015283204,-6.286942482,9.140000343,0.003524577
-0.015332031,-6.484476089,9.159999847,0.00352029
-0.015332031,-6.403764725,9.180000305,0.003519799
-0.01538086,-6.215520382,9.199999809,0.00353204
-0.015429687,-6.359669685,9.220000267,0.003541879
-0.015429687,-6.402617455,9.239999771,0.003560617
-0.015478516,-6.523513317,9.260000229,0.003550517
-0.015527345,-6.40596056,9.279999733,0.003561057
