"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 13 04-9-22 14 36 21 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 13,,,
Date: 4/9/2022 2:34:50 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.014501953,-23.91522408,8.680000305,0.000766067
-0.014550781,-24.08099747,8.699999809,0.000763439
-0.014550781,-24.22530174,8.720000267,0.000765611
-0.014599609,-24.17085838,8.739999771,0.000756196
-0.014648437,-24.19361496,8.760000229,0.000755041
-0.014648437,-24.31642914,8.779999733,0.000760797
-0.014697265,-24.52212524,8.800000191,0.000768912
-0.014746094,-24.55469131,8.819999695,0.000777359
-0.014746094,-24.63839912,8.840000153,0.000768388
-0.014794922,-24.58087158,8.859999657,0.000768138
-0.01484375,-24.67006111,8.880000114,0.000776924
-0.01484375,-24.78875732,8.899999619,0.000781044
-0.014892578,-24.95312309,8.920000076,0.000776144
-0.014892578,-24.87044525,8.93999958,0.000778245
-0.014941406,-24.97373962,8.960000038,0.000777428
-0.014990234,-24.99844742,8.979999542,0.000788864
-0.014990234,-25.0729599,9,0.000797167
-0.015039062,-25.34202385,9.020000458,0.000791226
-0.01508789,-25.31713295,9.039999962,0.000797596
-0.01508789,-25.31470108,9.06000042,0.000785431
-0.015136719,-25.43228722,9.079999924,0.000797738
-0.015185547,-25.44167709,9.100000381,0.000806356
-0.015185547,-25.69677734,9.119999886,0.000809668
-0.015234375,-25.66791916,9.140000343,0.000799403
-0.015283204,-25.60102844,9.159999847,0.000800912
-0.015283204,-25.79302406,9.180000305,0.00081026
-0.015332031,-25.91406822,9.199999809,0.000820072
-0.01538086,-26.11623764,9.220000267,0.000818186
-0.01538086,-26.12973022,9.239999771,0.000810496
-0.015429687,-26.05932617,9.260000229,0.000814062
-0.015478516,-26.20358276,9.279999733,0.000827021
-0.015478516,-26.37672043,9.300000191,0.000829124
-0.015527345,-26.49226761,9.319999695,0.000829841
-0.015576172,-26.48411369,9.340000153,0.000825723
-0.015576172,-26.40596771,9.359999657,0.000823495
-0.015625001,-26.56682777,9.380000114,0.000829529
-0.015625001,-26.7059269,9.399999619,0.000832432
-0.015673828,-26.82375336,9.420000076,0.000839138
-0.015722657,-26.85028839,9.43999958,0.000843253
-0.015722657,-26.84975815,9.460000038,0.00084374
-0.015771484,-26.92882538,9.479999542,0.000840853
-0.015820313,-27.12366295,9.5,0.000843814
-0.015820313,-27.23054886,9.520000458,0.000847355
-0.01586914,-27.21299171,9.539999962,0.000848812
-0.015917969,-27.27591515,9.56000042,0.000842158
-0.015917969,-27.19612122,9.579999924,0.000853461
-0.015966796,-27.51787376,9.600000381,0.000852667
-0.016015625,-27.6288681,9.619999886,0.000861773
-0.016015625,-27.60283089,9.640000343,0.000862052
-0.016064454,-27.55537415,9.659999847,0.000857111
-0.016064454,-27.62115288,9.680000305,0.000866251
-0.016113281,-27.82673264,9.699999809,0.000872667
-0.01616211,-28.00222015,9.720000267,0.000870166
-0.01616211,-27.9486599,9.739999771,0.000873793
-0.016210937,-28.05104828,9.760000229,0.000864049
-0.016259766,-28.01606941,9.779999733,0.000873189
-0.016259766,-28.21795273,9.800000191,0.000882812
-0.016308593,-28.37675285,9.819999695,0.00088659
-0.016357422,-28.34625244,9.840000153,0.000891095
-0.016357422,-28.37459755,9.859999657,0.000877313
